0001099952,UNIBAIL,I0
0001000161,UNION PROPERTY INVESTORS INC,FL
0001591330,UNITED DEVELOPMENT FUNDING INCOME FUND V,TX
0001440292,United Development Funding IV,TX
0001018254,UNITED DOMINION REALTY L P,CO
0001646036,"United Group Fund, Inc",FL
0000868196,UNITED INVESTORS REALTY TRUST,TX
0000101390,UNITED MORTGAGE TRUST,TX
0001620280,Uniti Group Inc.,AR
0000798783,UNIVERSAL HEALTH REALTY INCOME TRUST,PA
0000907077,URBAN SHOPPING CENTERS INC,IL
0001029800,URSTADT BIDDLE PROPERTIES INC,CT
0001490872,US Federal Properties Trust Inc.,MO
0000803771,USA REAL ESTATE INVESTMENT TRUST /CA,CA
0000102438,USP REAL ESTATE INVESTMENT TRUST,IA
0000079259,VALUE PROPERTY TRUST,NJ
0000801124,VANGUARD REAL ESTATE FUND I /MA/,PA
0000823488,VANGUARD REAL ESTATE FUND II,PA
0001471397,"Velocity Commercial Capital, Inc.",CA
0001043956,Ventas Capital Corp,KY
0000740260,VENTAS INC,IL
0001174174,VENTAS REALTY LIMITED PARTNERSHIP,KY
0001478692,Verde Realty,TX
0001528059,"VEREIT Operating Partnership, L.P.",AZ
0001507385,"VEREIT, Inc.",AZ
0001328300,"Vestin Realty Mortgage I, Inc.",NV
0001327603,"Vestin Realty Mortgage II, Inc",NV
0001705696,VICI PROPERTIES INC.,NY
0001012495,VININGS INVESTMENT PROPERTIES TRUST,GA
0000759174,VININGS INVESTMENT PROPERTIES TRUST/GA,GA
0000023593,VINLAND PROPERTY TRUST,TX
0001323440,Vintage Wine Trust Inc,CA
0001113305,VIP MANAGEMENT LLC,GA
0001050080,VORNADO OPERATING CO,NY
0001040765,VORNADO REALTY LP,NJ
0000899689,VORNADO REALTY TRUST,NY
0001025378,W. P. Carey Inc.,NY
0001545406,W. P. Carey Inc. /MD/,NY
0000916530,W2007 Grace Acquisition I Inc,TX
0001188382,WACHOVIA PREFERRED FUNDING CORP,MN
0000913280,WALDEN RESIDENTIAL PROPERTIES INC,TX
0001594686,WASHINGTON PRIME GROUP INC.,OH
0001610911,"Washington Prime Group, L.P.",OH
0000104894,WASHINGTON REAL ESTATE INVESTMENT TRUST,DC
0000085942,WATERMARK INVESTORS REALTY TRUST,NC
0001056680,WATTS CLIFFORD K,GA
0001056679,WATTS GILBERT H JR,GA
0001572557,"Waypoint Homes Realty Trust, Inc.",CA
0001674250,"Wealthstake Net Lease Properties I, Inc.",CA
0001047865,WEBSTER PREFERRED CAPITAL CORP,CT
0000925558,WEEKS CORP,GA
0000828916,WEINGARTEN REALTY INVESTORS /TX/,TX
0001616093,Wells Fargo Real Estate Investment Corp.,MN
0001398460,"Wells Total Return REIT, Inc.",GA
0001210036,WELLSTONE COMMUNITIES INC,GA
0000766704,WELLTOWER INC.,OH
0001484830,"Welsh Property Trust, Inc.",MN
0001549320,"West Coast Realty Trust, Inc.",CA
0001465885,Western Asset Mortgage Capital Corp,CA
0000812025,WESTERN FUTURES FUND,IL
0000106135,WESTERN PROPERTIES TRUST,CA
0000913283,WESTFIELD AMERICA INC,CA
0000106535,WEYERHAEUSER CO,WA
0001527541,"Wheeler Real Estate Investment Trust, Inc.",VA
0001175535,Whitestone REIT,TX
0001490653,"Whitestone REIT Operating Partnership, L.P.",TX
0001073015,WILKERSON D SCOTT,
0001173942,WINDROSE MEDICAL PROPERTIES TRUST,IN
0000920605,WINSTON HOTELS INC,NC
0000037008,Winthrop Realty Liquidating Trust,MA
0000832350,WITTER DEAN MULTI MARKET PORTFOLIO L P,NY
0000841754,WITTER DEAN PRINCIPAL GUARANTEED FUND II LP,NY
0000895239,WITTER DEAN WORLD CURRENCY FUND L P,NY
0001710394,Workspace Property Trust,PA
0001055780,WRAY GEORGE W JR,GA
0001087396,ZUCKERBERG ROY J,
